latitude,longitude,coordinates,MCDELIVERY_URL,shortDescription,longDescription,todayHours,driveTodayHours,id,addressLine1,addressLine3,addressLine4,subDivision,postcode,customAddress,telephone,openstatus,identifierValue,timeZone,filterType,rest_hoursMonday,rest_hoursTuesday,rest_hoursWednesday,rest_hoursThursday,rest_hoursFriday,rest_hoursSaturday,rest_hoursSunday,drive_driveHoursMonday,drive_driveHoursTuesday,drive_driveHoursWednesday,drive_driveHoursThursday,drive_driveHoursFriday,drive_driveHoursSaturday,drive_driveHoursSunday,ident_NATLSTRNUMBER,ident_Entity,ident_Region_ID,ident_Co_Op,ident_Co_Op_ID,ident_Co_Op_Name,ident_TV_Market_ID,ident_TV_Market_Name
42.071492,-94.876722,"[-94.876722, 42.071492]",,"CARROLL, IA","CARROLL, IA (RELO)",05:00 - 23:00,05:00 - 23:00,195500474069:en-US,912 W Us Highway 30,Carroll,United States,IA,51401,"Carroll, IA 51401",(712) 792-1227,OPEN,28727,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 04:00,00:00 - 00:00,04:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 04:00,00:00 - 00:00,04:00 - 23:00,28727,164046,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,12600,"DES MOINES, IA."
42.021354,-95.368013,"[-95.368013, 42.021354]",https://www.ubereats.com/store/mcdonalds-500-hwy-39-n/HUlhW1r3V0-3LCPabc-_AA,DENISON,"DENISON, IOWA",05:30 - 23:00,05:30 - 00:00,195500330549:en-US,500 Hwy 39 N,Denison,United States,IA,51442,"Denison, IA 51442",(712) 423-4441,OPEN,23477,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 00:00,05:30 - 00:00,05:30 - 00:00,05:30 - 00:00,05:30 - 01:00,05:30 - 01:00,05:30 - 00:00,23477,45412,64,DENVER FIELD OFFICE,216,KANSAS CITY OMAHA LINCOLN SIOUX FALLS,16520,"OMAHA, NB."
41.496409,-95.452182,"[-95.452182, 41.496409]",,LOVE'S TRAVEL CE,"LOVE'S TRAVEL CENTER - SHELBY, IA",05:00 - 00:00,05:00 - 00:00,195500783291:en-US,33300 385th St,Shelby,United States,IA,51570,"Shelby, IA 51570",(712) 207-2220,OPEN,36484,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,36484,201586,64,DENVER FIELD OFFICE,216,KANSAS CITY OMAHA LINCOLN SIOUX FALLS,16520,"OMAHA, NB."
41.963981,-91.706931,"[-91.706931, 41.963981]",https://www.ubereats.com/store/mcdonalds-2615-williams-blvd-sw/OY4wuH1XSky8OYoTFkBomA,CDR RPDS-WILLIAM,"CEDAR RAPIDS, IA - WILLIAMS",00:00 - 00:00,00:00 - 00:00,195500252889:en-US,2615 Williams Blvd Sw,Cedar Rapids,United States,IA,52404-1549,"Cedar Rapids, IA 52404-1549",(319) 364-3056,OPEN,1395,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,1395,11377,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.030877,-91.70081,"[-91.70081, 42.030877]",https://www.ubereats.com/store/mcdonalds-5200-edgewood-rd-ne/WTuz2d5QRhqoIQwpzlj_8Q,CEDAR RAPIDS,"CEDAR RAPIDS, IA - EDGEWOOD",05:00 - 00:00,05:00 - 00:00,195500253695:en-US,5200 Edgewood Rd Ne,Cedar Rapids,United States,IA,52411,"Cedar Rapids, IA 52411",(319) 294-0162,OPEN,18501,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,18501,11512,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.943473,-91.677217,"[-91.677217, 41.943473]",https://www.ubereats.com/store/mcdonalds-610-33rd-avenue-sw/BwSF6hyXTReRDBAgtfbVkA,CEDAR RPDS-33RD,CEDAR RPDS-33RD,05:00 - 01:00,00:00 - 00:00,195500252995:en-US,610 33rd Ave Sw,Cedar Rapids,United States,IA,52404-3925,"Cedar Rapids, IA 52404-3925",(319) 364-6790,OPEN,4284,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,06:00 - 01:00,06:00 - 01:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,4284,11398,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.035759,-91.655877,"[-91.655877, 42.035759]",https://www.ubereats.com/store/mcdonalds-5725-dry-creek-ln-ne/tVbZ2aaSTtSEMbvBnCpiLw,CDRRPDS-DRYCREEK,CDRRPDS-DRYCREEK,05:00 - 00:00,05:00 - 00:00,195500253176:en-US,5725 Dry Creek Ln Ne,Cedar Rapids,United States,IA,52402,"Cedar Rapids, IA 52402",(319) 393-2907,OPEN,5490,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 04:00,00:00 - 00:00,00:00 - 00:00,04:00 - 00:00,5490,11422,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.891368,-91.674068,"[-91.674068, 41.891368]",https://www.ubereats.com/store/mcdonalds-8905-runway-ct-sw/gE_Q3m66RhmwM5abccRRfg,CEDAR RAPIDS AIR,CEDAR RAPIDS AIRPORT EXIT,05:00 - 00:00,05:00 - 00:00,195500344614:en-US,8905 Runway Ct Sw,Cedar Rapids,United States,IA,52404,"Cedar Rapids, IA 52404",(464) 927-2267,OPEN,27261,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,27261,154837,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.023839,-91.625983,"[-91.625983, 42.023839]",https://www.ubereats.com/store/mcdonalds-4520-first-ave/6n7HT9zdXDS-FMpBDPr8bg,CEDRAPIDS-LINDAL,CEDAR RAPIDS IA 1ST AVE AND COLLINS,00:00 - 00:00,00:00 - 00:00,195500893433:en-US,4444 1st Ave Ne,Cedar Rapids,United States,IA,52402,"Cedar Rapids, IA 52402",(319) 432-9851,OPEN,39685,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,39685,225770,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.172763,-91.777465,"[-91.777465, 42.172763]",,"CENTER POINT, IA","CENTER POINT, IA (STO)",00:00 - 00:00,00:00 - 00:00,195500336770:en-US,698 Grain Lane,Center Point,United States,IA,52213,"Center Point, IA 52213",(319) 849-1325,OPEN,29632,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,29632,161113,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.168217,-92.036851,"[-92.036851, 42.168217]",,VINTON,"VINTON, IA (STO)",05:00 - 23:00,05:00 - 00:00,195500342689:en-US,308 K Avenue South,Vinton,United States,IA,52349,"Vinton, IA 52349",(319) 472-2117,OPEN,30545,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,30545,164531,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.035183,-91.552975,"[-91.552975, 42.035183]",https://www.ubereats.com/store/mcdonalds-5493-business-hwy-151/isiPg6zHRDGtjavrBYZ4wg,MARION HWY 151/1,"MARION, IA SWC HWY 151/13",05:00 - 23:00,05:00 - 23:00,195500383729:en-US,5493 Business Highway 151,Marion,United States,IA,52302,"Marion, IA 52302",(312) 937-3026,OPEN,31918,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,06:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,06:00 - 23:00,31918,177505,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.753469,-91.607013,"[-91.607013, 41.753469]",https://www.ubereats.com/store/mcdonalds-pacha-%26-hwy-965/Q6CS49WySD-VOl8ilhtugg,"NORTH LIBERTY,IO","NORTH LIBERTY,IOWA",05:00 - 00:00,05:00 - 00:00,195500622514:en-US,675 Pacha Pkwy,North Liberty,United States,IA,52317,"North Liberty, IA 52317",(319) 665-2230,OPEN,34524,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 04:00,00:00 - 00:00,04:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 04:00,00:00 - 00:00,04:00 - 00:00,34524,188351,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.68937,-92.006601,"[-92.006601, 41.68937]",,WILLIAMSBUR/I-80,WILLIAMSBUR/I-80,05:00 - 23:00,05:00 - 23:00,195500253404:en-US,235 E Evans St,Williamsburg,United States,IA,52361-0780,"Williamsburg, IA 52361-0780",(319) 668-2202,OPEN,10909,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 23:00,10909,11459,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.69544,-91.609526,"[-91.609526, 41.69544]",https://www.ubereats.com/store/mcdonalds-commerce-%26-coral-ridge/jJ0UUyxoTJGZbqxJw4oHww,CORALVILE COMMER,"CORALVILLE, IA - 2794 COMMERCE DRIVE",00:00 - 00:00,00:00 - 00:00,195500344256:en-US,2794 Commerce Dr,Coralville,United States,IA,52241,"Coralville, IA 52241",(319) 545-7117,OPEN,27165,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,27165,153012,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.677971,-91.566566,"[-91.566566, 41.677971]",https://www.ubereats.com/store/mcdonalds-1st-ave-%26-pipeline/obZw3PxJQUeXwPIUiV_cng,CORALVL-1ST AVE,CORALVL-1ST AVE,05:00 - 23:00,05:00 - 23:00,195500253015:en-US,618 1st Ave,Coralville,United States,IA,52241-2102,"Coralville, IA 52241-2102",(319) 354-1700,OPEN,4253,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 23:00,4253,11400,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.637052,-91.565039,"[-91.565039, 41.637052]",https://www.ubereats.com/store/mcdonalds-mormon-trek-%26-hwy-1/H_QzK4B6TfGGeIHtjuzdEQ,IOWA CITY-MORMON,"IOWA CITY, IA (SBS) MORMAN TREK BLVD.",05:00 - 00:00,05:00 - 00:00,195500328362:en-US,2440 Mormon Trek Blvd,Iowa City,United States,IA,52246,"Iowa City, IA 52246",(319) 834-1021,OPEN,22844,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,06:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,06:00 - 00:00,22844,44161,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.650111,-91.539565,"[-91.539565, 41.650111]",https://www.ubereats.com/store/mcdonalds-riverside-%26-benton/GnD2qV8QTMW3RzNZgFEKkA,IA CTY-S.RVRSD,IOWA CITY-RIVERSIDE,00:00 - 00:00,00:00 - 00:00,195500253046:en-US,804 S Riverside Dr,Iowa City,United States,IA,52246,"Iowa City, IA 52246",(319) 338-1846,OPEN,4576,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,4576,11405,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.643516,-91.50895,"[-91.50895, 41.643516]",https://www.ubereats.com/store/mcdonalds-lower-muscatine-%26-mall/1B9hmI9XSROmL0xJlQ02hg,IOWA CITY/MASCAT,IOWA CITY/MASCAT,05:00 - 01:00,05:00 - 01:00,195500253442:en-US,1861 Lower Muscatine Rd,Iowa City,United States,IA,52240,"Iowa City, IA 52240",(319) 351-1955,OPEN,11386,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 04:00,00:00 - 00:00,04:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 04:00,00:00 - 00:00,04:00 - 01:00,11386,11464,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
41.740987,-92.72694,"[-92.72694, 41.740987]",https://www.ubereats.com/store/mcdonalds-706-west-st/Vxb3vlMMV6uWsN5m8DU7ww,GRINNELL,GRINNELL - WEST ST,05:00 - 23:00,04:30 - 00:00,195500329437:en-US,706 West St,Grinnell,United States,IA,50112,"Grinnell, IA 50112",(641) 236-0920,OPEN,23426,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,04:30 - 00:00,04:30 - 00:00,04:30 - 00:00,04:30 - 00:00,04:30 - 00:00,04:30 - 00:00,04:30 - 00:00,23426,44975,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,12600,"DES MOINES, IA."
42.459198,-92.250483,"[-92.250483, 42.459198]",https://www.ubereats.com/store/mcdonalds-350-evansdale-dr/bDPSE-L_RhmW0R14pJgF_w,EVANSDALE,EVANSDALE,05:00 - 00:00,05:00 - 00:00,195500253626:en-US,350 Evansdale Dr,Evansdale,United States,IA,50707,"Evansdale, IA 50707",(319) 235-5599,OPEN,12811,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,12811,11500,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.469863,-92.322077,"[-92.322077, 42.469863]",https://www.ubereats.com/store/mcdonalds-1709-laporte-rd/73XwsUBWTHmJHGRG2bStIA,WATERLOO-LAPORTE,WATERLOO-LAPORTE,05:00 - 23:00,05:00 - 01:00,195500253145:en-US,1709 Laporte Rd,Waterloo,United States,IA,50702-2717,"Waterloo, IA 50702-2717",(319) 232-7719,OPEN,5215,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 02:00,05:00 - 02:00,05:00 - 01:00,5215,11418,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.45963,-92.357508,"[-92.357508, 42.45963]",https://www.ubereats.com/store/mcdonalds-3658-kimball-ave/r-h6Kok-ThChVuA_Y1RZ-w,WATERLOO-KIMBALL,WATERLOO-KIMBALL,05:00 - 23:00,05:00 - 00:00,195500253305:en-US,3658 Kimball Ave,Waterloo,United States,IA,50702-5731,"Waterloo, IA 50702-5731",(319) 234-3517,OPEN,6317,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,6317,11444,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
42.452531,-91.890635,"[-91.890635, 42.452531]",,INDEPENDEN,INDEPENDENCE IA,05:00 - 00:00,05:00 - 00:00,195500607719:en-US,2339 Jamestown Ave,Independence,United States,IA,50644,"Independence, IA 50644",(319) 334-4269,OPEN,38881,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,38881,215087,24,CHICAGO FIELD OFFICE,215,DES MOINES QUAD CITIES PEORIA CENT IL,11640,"CEDAR RAPIDS-WATERLOO, IA."
